FECHA,HORA,ACO,AJM,ATI,BJU,CAM,CCA,CHO,CUA,CUT,FAC,FAR,HGM,INN,IZT,LLA,LPR,MER,MGH,MON,MPA,NEZ,PED,SAG,SAC,SFE,SJA,TAH,TLA,TLI,UAX,UIZ,VIF,XAL
14/01/2026,17,0.14,0.38,-99,0.26,-99,0.31,-99,0.54,0.26,0.35,-99,0.44,0.27,-99,-99,0.94,0.55,0.36,-99,-99,0.45,0.3,0.26,-99,-99,-99,-99,0.45,-99,0.47,0.15,0.24,0.48
14/01/2026,18,0.09,0.42,-99,0.26,-99,0.3,-99,0.51,0.29,0.33,-99,0.43,0.24,-99,-99,1,0.88,0.37,-99,-99,0.46,0.31,0.32,0.37,-99,-99,-99,0.53,-99,0.49,0.16,0.29,0.48
14/01/2026,19,0.14,0.43,-99,0.3,-99,0.35,-99,0.55,0.51,0.43,-99,0.51,0.18,-99,-99,0.92,0.57,0.42,-99,-99,0.51,0.33,0.44,0.51,-99,-99,-99,0.59,-99,0.47,0.15,0.39,0.63
14/01/2026,20,0.09,0.37,-99,0.26,-99,0.32,-99,0.53,0.35,0.38,-99,0.47,0.27,-99,-99,0.67,0.57,0.5,-99,-99,0.63,0.32,0.42,0.52,-99,-99,-99,0.51,-99,0.49,0.2,0.33,0.6
14/01/2026,21,0.15,0.31,-99,0.28,-99,0.38,-99,0.56,0.4,0.36,-99,0.45,0.29,-99,-99,0.63,0.56,0.34,-99,-99,0.53,0.51,0.37,0.4,-99,-99,-99,0.28,-99,0.42,0.12,0.32,0.57
14/01/2026,22,0.1,0.45,-99,0.3,-99,0.61,-99,0.55,0.25,0.32,-99,0.43,0.33,-99,-99,0.71,0.52,0.23,-99,-99,0.44,0.34,0.31,0.35,-99,-99,-99,0.3,-99,0.42,0.09,0.32,0.43
14/01/2026,23,0.12,0.46,-99,0.22,-99,0.28,-99,0.46,0.18,0.33,-99,0.36,0.32,-99,-99,0.47,0.54,0.28,-99,-99,0.34,0.28,0.26,0.26,-99,-99,-99,0.32,-99,0.41,0.06,0.31,0.39
14/01/2026,24,0.12,0.43,-99,0.21,-99,0.33,-99,0.43,0.25,0.27,-99,0.33,0.25,-99,-99,0.22,0.52,0.29,-99,-99,0.31,0.3,0.28,0.24,-99,-99,-99,0.2,-99,0.38,0.06,0.37,0.27
15/01/2026,1,0.07,0.46,-99,0.3,-99,0.32,-99,0.38,0.21,0.23,-99,0.36,0.31,-99,-99,0.13,0.46,0.33,-99,-99,0.31,0.29,0.24,0.22,-99,-99,-99,0.14,-99,0.46,0.15,0.35,0.28
15/01/2026,2,0.04,0.42,-99,0.23,-99,0.32,-99,0.36,0.12,0.18,-99,0.34,0.36,-99,-99,0.18,0.46,0.28,-99,-99,0.31,0.31,0.2,0.22,-99,-99,-99,0.21,-99,0.46,0.08,0.25,0.21
15/01/2026,3,0.02,0.39,-99,0.16,-99,0.3,-99,0.25,0.05,0.14,-99,0.29,0.33,-99,-99,0.16,0.34,0.18,-99,-99,0.19,0.25,0.14,0.17,-99,-99,-99,0.13,-99,0.37,0.01,0.18,0.19
15/01/2026,4,0.02,0.24,-99,0.12,-99,0.2,-99,0.27,0.04,0.12,-99,0.24,0.22,-99,-99,0.13,0.32,0.16,-99,-99,0.15,0.15,0.09,0.11,-99,-99,-99,0.14,-99,0.3,-0.02,0.2,0.18
15/01/2026,5,0.01,0.22,-99,0.11,-99,0.14,-99,0.35,0.07,0.08,-99,0.26,0.15,-99,-99,0.19,0.33,0.17,-99,-99,0.14,0.13,0.1,0.11,-99,-99,-99,0.16,-99,0.32,-0.04,0.25,0.27
15/01/2026,6,0.05,0.27,-99,0.1,-99,0.14,-99,0.31,0.12,0.14,-99,0.27,0.15,-99,-99,0.45,0.41,0.17,-99,-99,0.25,0.11,0.18,0.21,-99,-99,-99,0.24,-99,0.33,0.02,0.27,0.34
15/01/2026,7,0.06,0.28,-99,0.18,-99,0.22,-99,0.3,0.21,0.35,-99,0.29,0.17,-99,-99,0.64,0.6,0.3,-99,-99,0.36,0.19,0.26,0.3,-99,-99,-99,0.3,-99,0.46,0.16,0.37,0.37
15/01/2026,8,0.1,0.35,-99,0.25,-99,0.34,-99,0.44,0.33,0.36,-99,0.36,0.13,-99,-99,0.45,0.55,0.36,-99,-99,0.49,0.29,0.46,0.39,-99,-99,-99,0.39,-99,0.56,0.27,0.52,0.6
15/01/2026,9,0.17,0.46,-99,0.37,-99,0.43,-99,0.52,0.43,0.38,-99,0.48,0.14,-99,-99,0.68,0.75,0.37,-99,-99,0.58,0.33,0.53,0.45,-99,-99,-99,0.64,-99,0.73,0.44,0.57,0.68
15/01/2026,10,0.2,0.46,-99,0.46,-99,0.42,-99,0.4,0.32,0.45,-99,0.61,0.16,-99,-99,1.04,0.84,0.42,-99,-99,0.63,0.36,0.67,0.43,-99,-99,-99,0.62,-99,0.61,0.5,0.42,0.65
15/01/2026,11,0.14,0.51,-99,0.36,-99,0.4,-99,0.31,0.25,0.42,-99,0.59,0.17,-99,-99,0.82,1.01,0.39,-99,-99,0.67,0.34,0.47,0.54,-99,-99,-99,0.47,-99,0.69,0.4,0.35,0.73
15/01/2026,12,0.17,0.49,-99,0.42,-99,0.42,-99,0.33,0.21,-99,-99,0.56,0.22,-99,-99,0.8,0.85,0.41,-99,-99,0.45,0.33,0.38,0.46,-99,-99,-99,0.54,-99,0.62,0.56,0.36,0.76
15/01/2026,13,0.12,0.44,-99,0.4,-99,0.41,-99,0.48,0.17,-99,-99,0.55,0.21,-99,-99,0.87,0.78,0.48,-99,-99,0.49,0.38,0.37,0.42,-99,-99,-99,0.42,-99,0.6,0.52,0.52,0.64
15/01/2026,14,0.14,0.48,-99,0.49,-99,0.55,-99,0.6,0.26,-99,-99,0.62,0.23,-99,-99,0.91,0.9,0.44,-99,-99,0.59,0.49,0.28,0.43,-99,-99,-99,0.44,-99,0.68,0.51,0.48,0.62
15/01/2026,15,0.14,0.6,-99,0.52,-99,0.64,-99,0.63,0.25,-99,-99,0.61,0.26,-99,-99,1.23,0.86,0.5,-99,-99,0.6,0.55,0.33,0.52,-99,-99,-99,0.49,-99,0.77,-99,0.37,0.63
15/01/2026,16,0.17,0.65,-99,0.54,-99,0.68,-99,0.61,0.25,0.4,-99,0.65,0.46,-99,-99,1.07,0.95,0.48,-99,-99,0.62,0.61,0.44,0.52,-99,-99,-99,0.56,-99,0.91,0.34,0.41,0.77
15/01/2026,17,0.19,0.73,-99,0.48,-99,0.69,-99,0.69,0.34,0.51,-99,0.72,0.55,-99,-99,1.36,0.9,0.57,-99,-99,0.68,0.65,0.48,0.48,-99,-99,-99,0.7,-99,0.94,0.44,0.48,0.79
15/01/2026,18,0.25,0.67,-99,0.63,-99,0.76,-99,0.74,0.52,0.64,-99,0.87,0.61,-99,-99,1.34,0.95,0.7,-99,-99,0.71,0.75,0.6,0.59,-99,-99,-99,1.03,-99,0.91,0.55,0.52,0.89
15/01/2026,19,0.61,0.71,-99,1.01,-99,0.94,-99,1.03,0.86,1.28,-99,1,0.58,-99,-99,1.49,1.43,1.01,-99,-99,0.98,0.91,0.82,1.25,-99,-99,-99,1.15,-99,0.99,0.83,0.81,0.96
15/01/2026,20,0.71,0.48,-99,1.24,-99,0.9,-99,1.33,0.91,1.36,-99,1.11,0.45,-99,-99,1.75,1.33,1.14,-99,-99,1.55,0.86,1.2,1.4,-99,-99,-99,1.26,-99,1.29,0.96,0.92,0.83
15/01/2026,21,0.72,0.23,-99,1.16,-99,0.48,-99,1.21,0.59,0.66,-99,1.33,0.25,-99,-99,1.71,1.3,1.08,-99,-99,1.48,0.61,0.98,1.48,-99,-99,-99,0.8,-99,1.38,1.26,0.94,1.63
15/01/2026,22,0.41,0.31,-99,0.99,-99,0.5,-99,1.22,0.48,0.64,-99,1.1,0.19,-99,-99,0.97,1.07,0.92,-99,-99,0.92,0.53,0.67,0.85,-99,-99,-99,0.7,-99,1.32,1.04,0.93,1.1
15/01/2026,23,0.48,0.69,-99,0.66,-99,0.65,-99,0.95,0.42,0.65,-99,0.8,0.18,-99,-99,0.9,0.97,0.7,-99,-99,0.91,0.56,0.65,0.74,-99,-99,-99,0.66,-99,1.45,0.93,0.64,1.3
15/01/2026,24,0.48,0.98,-99,0.51,-99,0.76,-99,0.97,0.58,0.48,-99,0.74,0.17,-99,-99,0.85,0.94,0.57,-99,-99,0.78,0.77,0.54,0.8,-99,-99,-99,0.76,-99,1.29,0.52,0.82,1.72
16/01/2026,1,0.42,0.99,-99,0.51,-99,0.73,-99,0.95,0.42,0.43,-99,0.66,0.18,-99,-99,1.01,0.94,0.52,-99,-99,0.59,0.74,0.71,0.53,-99,-99,-99,0.56,-99,1.09,0.42,1.19,1.08
16/01/2026,2,0.35,0.93,-99,0.49,-99,1.02,-99,0.8,0.34,0.48,-99,0.68,0.12,-99,-99,0.81,0.89,0.49,-99,-99,0.62,0.69,0.9,0.46,-99,-99,-99,0.58,-99,0.79,0.38,0.68,0.91
16/01/2026,3,0.29,0.75,-99,0.65,-99,1.13,-99,0.69,0.26,0.62,-99,0.99,0.11,-99,-99,0.82,1.05,0.67,-99,-99,0.64,0.58,0.79,0.46,-99,-99,-99,0.63,-99,0.91,0.48,0.52,1.04
16/01/2026,4,0.41,0.72,-99,0.71,-99,1.06,-99,0.7,0.18,0.57,-99,0.96,0.12,-99,-99,0.9,1.05,0.77,-99,-99,0.56,0.51,0.49,0.61,-99,-99,-99,0.44,-99,0.89,0.42,0.68,1.07
16/01/2026,5,0.34,0.69,-99,0.67,-99,0.73,-99,0.68,0.17,0.55,-99,1,0.1,-99,-99,1.32,1.03,0.86,-99,-99,0.69,0.51,0.5,0.8,-99,-99,-99,0.51,-99,0.96,0.45,0.71,0.87
16/01/2026,6,0.38,0.51,-99,0.78,-99,0.58,-99,0.52,0.26,0.83,-99,1.21,0.08,-99,-99,1.55,1.17,1.16,-99,-99,0.87,0.42,0.74,1.13,-99,-99,-99,0.88,-99,1.2,0.51,1.03,1.08
16/01/2026,7,0.63,0.42,-99,1.13,-99,0.7,-99,0.4,0.66,1.58,-99,1.44,0.07,-99,-99,1.84,1.73,2.36,-99,-99,1.44,0.6,1,1.7,-99,-99,-99,1.52,-99,1.46,1.31,1.85,1.65
16/01/2026,8,0.93,-99,-99,1.72,-99,1.57,-99,0.65,1.3,3.93,-99,2.13,0.06,-99,-99,2.53,2.53,1.78,-99,-99,2.9,0.96,1.35,2.41,-99,-99,-99,2.35,-99,1.8,1.36,1.75,3.17
16/01/2026,9,0.99,0.59,-99,1.78,-99,1.91,-99,0.59,2.19,2.51,-99,2.13,0.11,-99,-99,2.44,2.6,2.12,-99,-99,2.7,1.47,1.38,3.06,-99,-99,-99,2.94,-99,1.79,1.25,1.95,3.19
16/01/2026,10,0.82,1.35,-99,1.64,-99,1.33,-99,0.63,1.91,2.05,-99,2.3,0.11,-99,-99,2.67,1.85,1.52,-99,-99,2.23,1.38,0.99,2.03,-99,-99,-99,2.56,-99,1.55,1.7,1.06,1.89
16/01/2026,11,0.54,1.12,-99,1.4,-99,1.04,-99,1.41,1.48,1.91,-99,2.1,0.15,-99,-99,1.46,1.14,1.42,-99,-99,1.84,1.02,0.86,1.98,-99,-99,-99,1.51,-99,1.57,1.33,0.99,1.29
16/01/2026,12,0.32,0.48,-99,1.16,-99,1.11,-99,0.93,0.75,1.19,-99,-99,0.15,-99,-99,1.04,0.85,1.3,-99,-99,0.83,0.78,0.52,0.63,-99,-99,-99,1.09,-99,1.06,0.53,0.83,0.92
16/01/2026,13,0.19,-99,-99,0.44,-99,0.54,-99,1.07,0.36,0.79,-99,-99,0.17,-99,-99,0.92,0.73,0.62,-99,-99,0.38,0.63,0.46,0.33,-99,-99,-99,0.52,-99,0.58,-0.01,0.29,0.76
16/01/2026,14,0.18,-99,-99,0.44,-99,0.49,-99,0.97,0.28,0.58,-99,-99,0.17,-99,-99,0.96,0.85,0.55,-99,-99,0.38,0.48,0.29,0.25,-99,-99,-99,0.54,-99,0.52,-0.02,0.27,0.61
16/01/2026,15,0.2,-99,-99,0.53,-99,0.5,-99,0.9,0.28,0.63,-99,-99,0.19,-99,-99,0.94,0.94,0.62,-99,-99,0.59,0.48,0.32,0.38,-99,-99,-99,0.53,-99,0.56,0.05,0.24,0.49
16/01/2026,16,0.17,-99,-99,0.56,-99,0.57,-99,0.86,0.28,0.56,-99,-99,0.18,-99,-99,1.03,1.02,0.76,-99,-99,0.63,0.52,0.37,0.42,-99,-99,-99,0.43,-99,0.62,0.22,0.25,0.59
16/01/2026,17,0.22,0.27,0.52,0.52,-99,0.5,-99,0.51,0.24,0.64,-99,0.52,0.14,-99,-99,1.33,1.2,0.62,-99,-99,0.75,0.41,0.45,0.62,-99,-99,-99,0.51,-99,0.69,0.16,0.33,0.62
16/01/2026,18,0.56,0.12,0.36,0.58,-99,0.45,-99,0.41,0.21,0.31,-99,0.58,0.18,-99,-99,1.33,1.33,0.5,-99,-99,1.03,0.28,0.66,0.75,-99,-99,-99,0.5,-99,0.77,0.26,0.41,0.75
16/01/2026,19,0.63,0.16,0.4,0.49,-99,0.45,-99,0.46,0.26,0.26,-99,0.46,0.13,-99,-99,1.18,1.17,0.27,-99,-99,1.21,0.66,0.59,0.8,-99,-99,-99,0.44,-99,1,0.63,0.63,0.73
16/01/2026,20,0.81,0.2,0.52,0.39,-99,0.84,-99,0.52,0.43,0.67,-99,0.53,0.11,-99,-99,1.36,1.03,0.41,-99,-99,1.03,0.78,0.59,0.63,-99,-99,-99,0.74,-99,0.9,0.39,1.04,0.94
16/01/2026,21,0.68,0.47,0.41,0.55,-99,1.14,-99,0.45,0.4,0.44,-99,0.33,0.17,-99,-99,1.12,1.03,0.28,-99,-99,0.79,0.94,0.78,0.6,-99,-99,-99,0.66,-99,0.77,0.53,0.89,0.95
16/01/2026,22,0.72,0.45,0.44,0.35,-99,0.69,-99,0.57,0.2,0.38,-99,0.34,0.26,-99,-99,0.68,0.76,0.26,-99,-99,0.79,0.53,0.69,0.6,-99,-99,-99,0.41,-99,0.99,0.33,0.67,0.63
16/01/2026,23,0.64,0.44,0.43,0.4,-99,0.37,-99,0.55,0.23,0.38,-99,0.47,0.34,-99,-99,0.83,0.94,0.29,-99,-99,0.82,0.36,0.63,0.65,-99,-99,-99,0.48,-99,0.68,0.25,0.55,0.82
16/01/2026,24,0.5,0.23,0.23,0.29,-99,0.39,-99,0.44,0.09,0.42,-99,0.28,0.3,-99,-99,0.76,0.64,0.23,-99,-99,0.66,0.36,0.68,0.67,-99,-99,-99,0.42,-99,0.7,0.13,0.43,0.7
17/01/2026,1,0.27,0.25,0.21,0.34,-99,0.43,-99,0.36,0.03,0.43,-99,0.29,0.31,-99,-99,0.64,0.7,0.3,-99,-99,0.56,0.23,0.75,0.51,-99,-99,-99,0.45,-99,0.83,0.12,0.41,0.76
17/01/2026,2,0.27,0.71,0.15,0.37,-99,0.47,-99,0.31,-0.03,0.34,-99,0.28,0.25,-99,-99,0.3,0.71,0.26,-99,-99,0.63,0.29,0.63,0.37,-99,-99,-99,0.4,-99,0.98,0.17,0.2,0.41
17/01/2026,3,0.18,0.55,0.16,0.29,-99,0.65,-99,0.35,-0.04,0.33,-99,0.37,0.25,-99,-99,0.2,0.65,0.26,-99,-99,0.48,0.35,0.56,0.31,-99,-99,-99,0.22,-99,0.94,0.17,0.31,0.29
17/01/2026,4,0.17,0.46,0.18,0.34,-99,0.76,-99,0.51,-0.01,0.31,-99,0.26,0.23,-99,-99,0.21,0.5,0.3,-99,-99,0.49,0.38,0.37,0.28,-99,-99,-99,0.25,-99,0.7,0.18,0.37,0.57
17/01/2026,5,0.13,0.31,0.29,0.54,-99,0.65,-99,0.58,0,0.31,-99,0.25,0.18,-99,-99,0.26,0.59,0.36,-99,-99,0.62,0.57,0.37,0.49,-99,-99,-99,0.34,-99,0.6,0.17,0.35,0.64
17/01/2026,6,0.2,0.32,0.23,0.56,-99,0.72,-99,0.65,0.24,0.41,-99,0.26,0.2,-99,-99,0.42,0.74,0.66,-99,-99,0.56,0.39,0.35,0.75,-99,-99,-99,0.44,-99,0.64,0.38,0.34,0.78
17/01/2026,7,0.31,0.34,0.71,0.66,-99,0.68,-99,1.06,0.55,0.61,-99,0.44,0.18,-99,-99,0.81,1.1,0.95,-99,-99,0.59,0.46,0.38,0.8,-99,-99,-99,0.68,-99,0.9,0.18,0.52,1.57
17/01/2026,8,0.63,0.38,1.15,1.18,-99,0.76,-99,1.4,0.77,1.15,-99,0.8,0.13,-99,-99,0.93,1.44,1.45,-99,-99,0.82,0.57,1.02,0.97,-99,-99,-99,1.08,-99,1.04,0.39,1.44,2.29
17/01/2026,9,0.85,0.51,1.03,1.31,-99,1.13,-99,0.81,0.84,1.43,-99,1.01,0.16,-99,-99,1.19,1.06,1.5,-99,-99,0.97,0.69,1.14,0.74,-99,-99,-99,1.13,-99,1.13,0.44,1.52,2.03
17/01/2026,10,0.49,0.4,0.72,0.86,-99,0.54,-99,0.69,0.6,0.9,-99,0.85,0.22,-99,-99,1.01,1.06,0.86,-99,-99,0.67,0.35,0.91,0.7,-99,-99,-99,0.81,-99,0.78,0.28,1.01,1.36
17/01/2026,11,0.29,0.43,0.48,0.53,-99,0.57,-99,0.65,0.29,0.89,-99,0.62,0.15,-99,-99,0.98,1.04,0.61,-99,-99,0.46,0.52,0.65,0.61,-99,-99,-99,0.78,-99,0.9,0.18,0.49,0.98
17/01/2026,12,0.28,0.48,0.47,0.46,-99,0.51,-99,0.7,0.28,0.67,-99,0.71,0.18,-99,-99,1.3,1,0.75,-99,-99,0.51,0.57,0.54,0.54,-99,-99,-99,0.63,-99,0.79,0.15,0.44,1
17/01/2026,13,0.33,0.55,0.46,0.5,-99,0.55,-99,0.76,0.29,0.66,-99,0.55,0.21,-99,-99,0.98,0.81,0.66,-99,-99,0.55,0.52,0.41,0.54,-99,-99,-99,0.58,-99,0.77,0.22,0.57,0.82
17/01/2026,14,0.28,0.59,0.55,0.35,-99,0.39,-99,0.73,0.35,0.74,-99,0.41,0.16,-99,-99,1.09,0.87,0.57,-99,-99,0.51,0.41,0.4,0.25,-99,-99,-99,0.65,-99,0.78,0.31,0.63,0.67
17/01/2026,15,0.33,0.35,0.75,0.61,-99,0.5,-99,0.6,0.37,0.59,-99,0.32,0.13,-99,-99,1.46,0.81,0.46,-99,-99,0.78,0.51,0.44,0.57,-99,-99,-99,0.46,-99,0.71,0.3,0.67,0.63
17/01/2026,16,0.12,0.23,0.58,0.4,-99,0.32,-99,0.39,0.34,0.24,-99,0.29,0.15,-99,-99,1.16,0.65,0.41,-99,-99,0.59,0.36,0.36,0.37,-99,-99,-99,0.37,-99,0.48,0.05,0.59,0.49
17/01/2026,17,0.18,0.14,0.42,0.43,-99,0.15,-99,0.46,0.19,0.21,-99,0.34,0.13,-99,-99,1.23,0.96,0.35,-99,-99,0.64,0.15,0.55,0.37,-99,-99,-99,0.48,-99,0.38,-0.04,0.46,0.63
17/01/2026,18,0.36,0.13,0.35,0.44,-99,0.17,-99,0.48,0.29,0.34,-99,0.36,0.16,-99,-99,1.09,0.94,0.43,-99,-99,0.71,0.18,0.53,0.44,-99,-99,-99,0.53,-99,0.42,-0.02,0.38,0.61
17/01/2026,19,0.47,0.19,0.49,0.61,-99,0.38,-99,0.43,0.51,0.48,-99,0.36,0.21,-99,-99,1.17,0.93,0.42,-99,-99,0.72,0.35,0.6,0.58,-99,-99,-99,0.67,-99,0.5,0.12,0.6,0.46
17/01/2026,20,0.39,0.45,0.57,0.47,-99,0.53,-99,0.4,0.21,0.47,-99,0.3,0.21,-99,-99,0.96,0.87,0.49,-99,-99,0.75,0.46,0.54,0.72,-99,-99,-99,0.41,-99,0.62,0.33,0.54,0.42
17/01/2026,21,0.37,0.51,0.53,0.4,-99,0.45,-99,0.37,0.48,0.41,-99,0.32,0.19,-99,-99,0.56,0.66,0.36,-99,-99,0.7,0.39,0.52,0.51,-99,-99,-99,0.37,-99,0.8,0.18,0.53,0.4
17/01/2026,22,0.31,0.54,0.63,0.32,-99,0.41,-99,0.59,0.41,0.43,-99,0.29,0.19,-99,-99,0.68,0.68,0.41,-99,-99,0.68,0.45,0.53,0.51,-99,-99,-99,0.43,-99,0.65,0.1,0.6,0.6
17/01/2026,23,0.27,0.6,0.5,0.41,-99,0.48,-99,0.87,0.35,0.39,-99,0.44,0.13,-99,-99,0.9,0.65,0.51,-99,-99,0.67,0.45,0.52,0.49,-99,-99,-99,0.51,-99,0.61,0.15,0.54,0.55
17/01/2026,24,0.24,0.59,0.36,0.48,-99,0.57,-99,0.52,0.24,0.42,-99,0.33,0.17,-99,-99,0.52,0.65,0.45,-99,-99,0.63,0.48,0.41,0.41,-99,-99,-99,0.39,-99,0.7,0.14,0.68,0.7
18/01/2026,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
18/01/2026,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
18/01/2026,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
18/01/2026,4,0.2,0.25,0.28,0.31,-99,0.35,-99,0.3,0.08,0.23,-99,0.32,0.24,-99,-99,0.24,0.74,0.28,-99,-99,0.35,0.22,0.34,0.31,-99,-99,-99,0.31,-99,0.6,0.24,0.3,0.35
18/01/2026,5,0.12,0.19,0.23,0.35,-99,0.31,-99,0.31,0.09,0.16,-99,0.34,0.21,-99,-99,0.11,0.66,0.25,-99,-99,0.43,0.27,0.24,0.36,-99,-99,-99,0.25,-99,0.62,0.11,0.3,0.27
18/01/2026,6,0.16,0.22,0.33,0.23,-99,0.26,-99,0.31,0.18,0.26,-99,0.21,0.22,-99,-99,0.12,0.61,0.28,-99,-99,0.36,0.22,0.26,0.29,-99,-99,-99,0.23,-99,0.57,0.06,0.35,0.33
18/01/2026,7,0.26,0.23,0.33,0.24,-99,0.27,-99,0.34,0.22,0.29,-99,0.18,0.26,-99,-99,0.54,0.74,0.32,-99,-99,0.44,0.23,0.35,0.29,-99,-99,-99,0.34,-99,0.55,0.02,0.39,0.54
18/01/2026,8,0.35,0.34,0.34,0.28,-99,0.37,-99,0.38,0.21,0.3,-99,0.24,0.24,-99,-99,0.27,0.7,0.36,-99,-99,0.53,0.32,0.48,0.4,-99,-99,-99,0.45,-99,0.55,0.14,0.44,0.62
18/01/2026,9,0.42,0.29,0.52,0.34,-99,0.43,-99,0.49,0.55,0.26,-99,0.29,0.23,-99,-99,0.44,0.76,0.36,-99,-99,0.41,0.38,0.48,0.38,-99,-99,-99,0.62,-99,0.6,0.15,0.63,0.61
18/01/2026,10,0.17,0.35,0.45,0.37,-99,0.4,-99,0.45,0.21,0.32,-99,0.31,0.27,-99,-99,0.52,0.76,0.43,-99,-99,0.44,0.34,0.32,0.44,-99,-99,-99,0.38,-99,0.56,0.12,0.53,0.5
18/01/2026,11,0.05,0.35,0.38,0.34,-99,0.31,-99,0.51,0.22,0.33,-99,0.26,0.31,-99,-99,0.57,0.82,0.34,-99,-99,0.44,0.32,0.25,0.46,-99,-99,-99,0.41,-99,0.6,0.13,0.4,0.51
18/01/2026,12,0.06,0.32,0.37,0.39,-99,0.33,-99,0.5,0.23,0.3,-99,0.28,0.38,-99,-99,0.51,0.65,0.36,-99,-99,0.37,0.35,0.24,0.41,-99,-99,-99,0.41,-99,0.57,0.11,0.41,0.49
18/01/2026,13,0.08,0.3,0.4,0.34,-99,0.35,-99,0.51,0.24,0.32,-99,0.28,0.42,-99,-99,0.44,0.72,0.32,-99,-99,0.31,0.3,0.37,0.36,-99,-99,-99,0.42,-99,0.61,0.03,0.33,0.45
18/01/2026,14,0.09,0.33,0.37,0.36,-99,0.34,-99,0.51,0.13,0.29,-99,0.28,0.42,-99,-99,0.48,0.64,0.34,-99,-99,0.34,0.33,0.31,0.34,-99,-99,-99,0.4,-99,0.57,0.07,0.29,0.39
18/01/2026,15,0.1,0.39,0.37,0.37,-99,0.34,-99,0.56,0.14,0.38,-99,0.27,0.41,-99,-99,0.5,0.64,0.42,-99,-99,0.35,0.34,0.21,0.35,-99,-99,-99,0.39,-99,0.56,0.13,0.3,0.43
18/01/2026,16,0.09,0.26,0.39,0.36,-99,0.43,-99,0.61,0.16,0.5,-99,0.32,0.3,-99,-99,0.54,0.69,0.49,-99,-99,0.45,0.47,0.28,0.48,-99,-99,-99,0.43,-99,0.45,0,0.36,0.45
18/01/2026,17,0.19,0.24,0.59,0.24,-99,0.35,-99,0.7,0.28,0.39,-99,0.26,0.27,-99,-99,0.52,0.48,0.49,-99,-99,0.34,0.35,0.36,0.72,-99,-99,-99,0.45,-99,0.5,0.02,0.41,0.45
18/01/2026,18,0.26,0.33,0.49,0.38,-99,0.38,-99,0.51,0.35,0.34,-99,0.38,0.28,-99,-99,0.86,0.79,0.37,-99,-99,0.65,0.37,0.49,-99,-99,-99,-99,0.43,-99,0.63,0.14,0.61,0.56
18/01/2026,19,0.38,0.61,0.65,0.44,-99,0.36,-99,0.87,0.5,0.24,-99,0.39,0.29,-99,-99,1.23,0.76,0.37,-99,-99,0.83,0.45,0.59,0.89,-99,-99,-99,0.46,-99,0.74,0.28,0.54,0.44
18/01/2026,20,0.4,0.72,0.75,0.46,-99,0.42,-99,0.65,0.36,0.31,-99,0.49,0.34,-99,-99,0.72,0.85,0.42,-99,-99,0.85,0.5,0.6,0.82,-99,-99,-99,0.54,-99,0.77,0.31,0.53,0.77
18/01/2026,21,0.29,0.58,0.54,0.55,-99,0.49,-99,0.97,0.47,0.33,-99,0.47,0.39,-99,-99,0.65,0.79,0.46,-99,-99,0.56,0.43,0.41,0.55,-99,-99,-99,0.53,-99,0.73,0.15,0.51,0.54
18/01/2026,22,0.28,0.62,0.54,0.65,-99,0.53,-99,0.87,0.76,0.54,-99,0.57,0.34,-99,-99,0.64,0.76,0.57,-99,-99,0.61,0.51,0.41,0.54,-99,-99,-99,0.66,-99,0.68,0.24,0.69,0.6
18/01/2026,23,0.23,0.57,0.55,0.59,-99,0.61,-99,0.98,0.39,0.81,-99,0.62,0.39,-99,-99,0.8,0.89,0.71,-99,-99,0.67,0.66,0.57,0.54,-99,-99,-99,0.74,-99,0.83,0.54,0.94,0.61
18/01/2026,24,0.26,0.4,0.82,0.74,-99,0.84,-99,1.04,0.06,1,-99,0.7,0.3,-99,-99,0.72,0.96,0.69,-99,-99,0.58,0.65,0.64,0.54,-99,-99,-99,0.64,-99,1.09,0.54,0.96,0.71
19/01/2026,1,0.3,0.33,0.97,0.93,-99,0.92,-99,0.76,0.34,0.83,-99,0.78,0.28,-99,-99,0.64,1.12,0.87,-99,-99,0.54,0.41,0.67,0.57,-99,-99,-99,0.71,-99,1.08,0.51,0.59,0.87
19/01/2026,2,0.24,0.26,0.43,0.84,-99,0.51,-99,0.53,0.22,0.54,-99,0.89,0.26,-99,-99,0.46,1.16,0.67,-99,-99,0.57,0.23,0.55,0.55,-99,-99,-99,0.53,-99,1.12,0.44,0.75,0.87
19/01/2026,3,0.36,0.3,0.19,0.76,-99,0.36,-99,0.55,0.13,0.36,-99,0.74,0.23,-99,-99,0.56,1.08,0.63,-99,-99,0.56,0.18,0.54,0.56,-99,-99,-99,0.37,-99,0.97,0.37,0.58,0.79
